Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
5/5/2008,299.73,299.8,293.86,297.75,12549400,27.03474993,313.8669999,205.7280001,290.94,296.84,287.43,276.34,299.54,290.494,282.42,259.7975,239.1664,283.4555,290.3839956,290.3839956,290.3839956,290.3839956,290.3839956,16.02920897,12.11429337,10.064151,37.7656915,1333.333333,10.62193491,73.0914821,-4.677638906,95.32236109,0.021164321,85461414,741669540,5/5/2008,5,0,126,19,0,0,0,0,0,0,1,2008,5,43.27,43.39,43.33,42.03,42.329,41.3055,39.783,1407.49,1413.9,1396.37,12969.54,13058.2,12871.75,293.47
5/6/2008,295.8,296.3,291.79,293.47,9249300,27.32475635,317.4135127,208.1144873,297.75,290.94,296.84,279.51,299.73,293.286,283.989,262.764,240.1666,283.62125,291.4126638,291.4126638,291.4126638,291.4126638,291.4126638,16.09865646,12.91116599,9.770997356,39.0362502,1333.333333,5.648354813,69.35881622,-10.32671365,89.67328635,0.02509803,-39587004,548760969,5/6/2008,6,1,127,19,0,0,0,0,0,0,1,2008,5,43.53,43.27,43.39,42.35,42.559,41.462,39.873,1418.26,1407.49,1390.94,13020.83,12969.54,12831.94,289.79
5/7/2008,295.43,300.05,288.5,289.79,13212700,26.97493732,319.5868746,211.6871254,293.47,297.75,290.94,287.43,295.8,293.758,285.616,265.637,241.3158,283.78765,290.8717758,290.8717758,290.8717758,290.8717758,290.8717758,15.67604516,13.46414183,9.898068973,40.40301801,1333.333333,5.948376718,66.22713843,-30.19547325,69.80452675,0.024295605,-48622736,759201742,5/7/2008,7,2,128,19,0,0,0,0,0,0,1,2008,5,42.74,43.53,43.27,42,42.665,41.6015,39.9442,1392.57,1418.26,1385.59,12814.35,13020.83,12820.13,291.8
5/8/2008,293.39,294.94,289.74,291.8,10235500,26.55124881,321.5909976,215.3860024,289.79,293.47,297.75,296.84,295.43,292.75,287.617,268.4885,242.4184,283.96035,291.1811839,291.1811839,291.1811839,291.1811839,291.1811839,15.32663694,13.83664085,9.562492618,41.67215955,1333.333333,7.362301777,67.10089883,-26.9379845,73.0620155,0.018033395,20573355,583730565,5/8/2008,8,3,129,19,0,0,0,0,0,0,1,2008,5,43.06,42.74,43.53,43.33,42.765,41.7285,40.018,1397.68,1392.57,1409.34,12866.78,12814.35,13010,286.89
5/9/2008,289.79,292.79,285.94,286.89,8960800,25.13320041,321.6519008,221.1190992,291.8,289.79,293.47,290.94,293.39,291.94,289.076,271.3855,243.3976,284.1191,289.7507893,289.7507893,289.7507893,289.7507893,289.7507893,14.48654061,13.9666208,9.368743145,42.11933309,1333.333333,5.358060962,62.82500286,-45.07389163,54.92610837,0.017371623,-43997528,519188752,5/9/2008,9,4,130,19,0,0,0,0,0,0,1,2008,5,42.89,43.06,42.74,43.39,42.859,41.903,40.0914,1388.28,1397.68,1413.9,12745.88,12866.78,13058.2,292.76
5/12/2008,287.66,293.67,284.74,292.76,9718000,23.14928815,321.0190763,228.4219237,286.89,291.8,289.79,297.75,289.79,290.942,290.718,274.7205,244.5362,284.31165,290.7538595,290.7538595,290.7538595,290.7538595,290.7538595,14.13151881,13.9996004,9.337404349,42.30696831,1333.333333,5.941955562,65.64368834,-27.61335013,72.38664987,0.016281362,57044660,648190600,5/12/2008,12,0,133,20,0,0,0,0,0,0,1,2008,5,43.68,42.89,43.06,43.27,43.024,42.126,40.2014,1403.58,1388.28,1407.49,12876.31,12745.88,12969.54,291.79
5/13/2008,293.41,294.27,289.56,291.79,10316600,20.0418385,318.211677,238.044323,292.76,286.89,291.8,293.47,287.66,290.606,291.946,278.128,245.7972,284.4896,291.0992397,291.0992397,291.0992397,291.0992397,291.0992397,13.61494596,13.92266952,9.006875467,42.52645032,1333.333333,4.393402741,64.76973924,-30.6675063,69.3324937,0.015104024,-10007102,703076290,5/13/2008,13,1,134,20,0,0,0,0,0,0,1,2008,5,43.79,43.68,42.89,43.53,43.168,42.352,40.3186,1403.04,1403.58,1418.26,12832.18,12876.31,13020.83,288.44
5/14/2008,293.54,295.89,287.91,288.44,8742800,16.24644547,313.6558909,248.6701091,291.79,292.76,286.89,289.79,293.41,290.336,292.047,281.163,247.1156,284.64025,290.2128264,290.2128264,290.2128264,290.2128264,290.2128264,12.7878311,13.69570183,8.933527219,42.38924287,1333.333333,0.351389904,61.71387714,-41.21536524,58.78463476,0.014908952,-29288380,530687960,5/14/2008,14,2,135,20,0,0,0,0,0,0,1,2008,5,43.69,43.79,43.68,42.74,43.337,42.518,40.4294,1408.66,1403.04,1392.57,12898.38,12832.18,12814.35,290.79
5/15/2008,289.79,291.77,288.09,290.79,8676700,9.558088391,303.5691768,265.3368232,288.44,291.79,292.76,291.8,293.54,290.134,291.442,284.453,248.45,284.8179,290.4052176,290.4052176,290.4052176,290.4052176,290.4052176,12.18154075,13.39286962,8.558275275,42.26183595,1333.333333,-2.038135022,63.03152945,-33.81612091,66.18387909,0.015075888,20390245,570926860,5/15/2008,15,3,136,20,0,0,0,0,0,0,1,2008,5,44.46,43.69,43.79,43.06,43.45,42.727,40.552,1423.57,1408.66,1397.68,12992.66,12898.38,12866.78,290.33
5/16/2008,291.01,292.63,289.45,290.33,8539600,9.002453993,303.475908,267.466092,290.79,288.44,291.79,286.89,289.79,290.822,291.381,285.471,249.9252,284.9859,290.3801451,290.3801451,290.3801451,290.3801451,290.3801451,11.53101081,13.02049785,8.174112755,42.22610654,1333.333333,-0.209665223,62.57753292,-42.66666667,57.33333333,0.012251414,-3928216,173866256,5/16/2008,16,4,137,20,0,0,0,0,0,0,1,2008,5,44.49,44.46,43.69,42.89,43.56,42.8735,40.692,1425.35,1423.57,1388.28,12986.8,12992.66,12745.88,289.05
5/19/2008,289.56,294.73,287.05,289.05,11197700,8.165457718,302.7964154,270.1345846,290.33,290.79,288.44,292.76,291.01,290.08,290.511,286.4655,251.3684,285.15235,289.9367634,289.9367634,289.9367634,289.9367634,289.9367634,10.78782056,12.5739624,8.138818987,41.63332688,1333.333333,-2.921914358,61.25539772,-56.67574932,43.32425068,0.007056279,-14333056,222722253,5/19/2008,19,0,140,21,0,0,0,0,0,0,1,2008,5,44.17,44.49,44.46,43.68,43.65,42.9895,40.8274,1426.63,1425.35,1403.58,13028.16,12986.8,12876.31,289.59
5/20/2008,287.6,291.53,286.74,289.59,6620500,7.927865844,302.9117317,271.2002683,289.05,290.33,290.79,291.79,289.56,289.64,290.123,287.056,253.0198,285.34155,289.8211756,289.8211756,289.8211756,289.8211756,289.8211756,10.1256878,12.08430748,7.899617631,41.00990945,1333.333333,-1.322111289,61.62377107,-71.11375819,28.88624181,0.007288681,3575070,78188105,5/20/2008,20,1,141,21,0,0,0,0,0,0,1,2008,5,43.84,44.17,44.49,43.79,43.681,43.12,40.9706,1413.4,1426.63,1403.04,12828.68,13028.16,12832.18,275.27
5/21/2008,289.55,291,274.22,275.27,12923200,7.778862909,302.7012258,271.5857742,289.59,289.05,290.33,288.44,287.6,287.006,288.671,287.1435,254.1224,285.4416,284.9707837,284.9707837,284.9707837,284.9707837,284.9707837,8.349194178,11.33728482,8.533930657,38.09539062,1333.333333,-5.010524863,48.46443238,-96.15525449,3.844745514,0.023045377,-185060224,22615600,5/21/2008,21,2,142,21,0,0,0,0,0,0,1,2008,5,42.87,43.84,44.17,43.69,43.694,43.1795,41.0664,1390.71,1413.4,1408.66,12601.19,12828.68,12898.38,275.01
5/22/2008,276.25,277.38,270.4,275.01,10142400,7.471619619,302.2477392,272.3612608,275.27,289.59,289.05,290.79,289.55,283.85,286.992,287.3045,255.2164,285.5253,281.6505225,281.6505225,281.6505225,281.6505225,281.6505225,6.841466193,10.43812109,8.42293561,35.92842473,1333.333333,-5.753941056,48.26291414,-84.45193929,15.54806071,0.021663007,-2637024,32658528,5/22/2008,22,3,143,21,0,0,0,0,0,0,1,2008,5,43.02,42.87,43.84,44.46,43.69,43.2275,41.1674,1394.35,1390.71,1423.57,12625.62,12601.19,12992.66,272.58
5/23/2008,273.75,276.78,269.17,272.58,8854100,7.442229628,302.2029593,272.4340407,275.01,275.27,289.59,290.33,276.25,280.3,285.561,287.3185,256.2334,285.57245,278.627015,278.627015,278.627015,278.627015,278.627015,5.388386248,9.428174123,8.364868781,34.08470141,1333.333333,-4.987974485,46.32418725,-88.95725389,11.04274611,0.02111874,-21515463,2479148,5/23/2008,23,4,144,21,0,0,0,0,0,0,1,2008,5,42.88,43.02,42.87,44.49,43.689,43.274,41.2598,1375.93,1394.35,1425.35,12479.63,12625.62,12986.8,280.73
5/27/2008,272.75,281.58,272.2,280.73,7723200,7.160807511,301.859615,273.216385,272.58,275.01,275.27,289.05,273.75,278.636,284.358,287.538,257.4644,285.688,279.32801,279.32801,279.32801,279.32801,279.32801,4.838669639,8.510273226,8.437378154,31.69064284,1333.333333,-4.109167919,53.12526771,-62.56476684,37.43523316,0.028595579,62944080,33904848,5/27/2008,27,1,148,22,0,0,0,0,0,0,1,2008,5,43.64,42.88,43.02,44.17,43.685,43.3545,41.3814,1385.35,1375.93,1426.63,12548.35,12479.63,13028.16,284.4
5/28/2008,284.25,286.03,280.83,284.4,8092600,6.952730531,301.6879611,273.8770389,280.73,272.58,275.01,289.59,272.75,277.598,283.619,287.7825,258.9494,285.81935,281.0186733,281.0186733,281.0186733,281.0186733,281.0186733,4.645601986,7.737338978,8.213279714,30.09483202,1333.333333,-2.532643339,55.83878996,-43.00149701,56.99850299,0.029733051,29699842,39572814,5/28/2008,28,2,149,22,0,0,0,0,0,0,1,2008,5,43.82,43.64,42.88,43.84,43.688,43.428,41.5202,1390.84,1385.35,1413.4,12594.03,12548.35,12828.68,291.79
5/29/2008,287.68,293.23,286.89,291.79,9680300,7.009219849,302.0189397,273.9820603,284.4,280.73,272.58,275.27,284.25,280.902,283.954,288.0005,260.3892,285.98825,284.6091156,284.6091156,284.6091156,284.6091156,284.6091156,5.030912492,7.196053681,8.257331163,29.47653398,1333.333333,1.161420053,60.76417748,-15.34431138,84.65568862,0.016723305,71537417,42206108,5/29/2008,29,3,150,22,0,0,0,0,0,0,1,2008,5,44.21,43.82,43.64,42.87,43.74,43.5385,41.634,1398.26,1390.84,1390.71,12646.22,12594.03,12601.19,293.19
5/30/2008,292.03,295.26,290.94,293.19,6443900,6.81168547,301.4413709,274.1946291,291.79,284.4,280.73,275.01,287.68,284.538,284.194,287.818,261.9286,286.18145,287.4694104,287.4694104,287.4694104,287.4694104,287.4694104,5.387142518,6.834271448,7.976093223,29.12078482,1333.333333,0.825337873,61.63710678,-10.10479042,89.89520958,0.015797788,9021460,-23520235,5/30/2008,30,4,151,22,0,0,0,0,0,0,1,2008,5,44.49,44.21,43.82,43.02,43.743,43.5965,41.7724,1400.38,1398.26,1394.35,12638.32,12646.22,12625.62,287.79
6/2/2008,291.54,292.24,285.92,287.79,7341000,6.772000773,301.2045015,274.1164985,293.19,291.79,284.4,272.58,292.03,287.58,283.94,287.6605,263.3446,286.3753,287.5762736,287.5762736,287.5762736,287.5762736,287.5762736,5.174078949,6.502232949,7.925657993,27.95535631,1333.333333,-0.874866531,56.42274751,-30.31437126,69.68562874,0.01929955,-39641400,-23124150,6/2/2008,2,0,154,23,0,0,0,0,0,0,1,2008,6,43.95,44.49,44.21,42.88,43.689,43.6245,41.8846,1385.67,1400.38,1375.93,12503.82,12638.32,12479.63,283.93
6/3/2008,288.54,290.54,280.59,283.93,8601900,6.382166333,299.7338327,274.2051673,287.79,293.19,291.79,280.73,291.54,288.22,283.428,286.9695,264.413,286.5649,286.3608491,286.3608491,286.3608491,286.3608491,286.3608491,4.640264711,6.129839301,8.07025385,26.09187297,1333.333333,-1.771319841,52.97296873,-44.76047904,55.23952096,0.018434507,-33203334,-118878258,6/3/2008,3,1,155,23,0,0,0,0,0,0,1,2008,6,43.71,43.95,44.49,43.64,43.643,43.6465,41.9656,1377.65,1385.67,1385.35,12402.85,12503.82,12548.35,286.4
6/4/2008,282.95,289.29,282.56,286.4,6719600,6.196253027,299.0085061,274.2234939,283.93,287.79,293.19,284.4,288.54,288.62,283.109,286.616,265.6286,286.74555,286.3738994,286.3738994,286.3738994,286.3738994,286.3738994,4.366190711,5.777109583,7.974521433,24.36149558,1333.333333,-1.101557374,54.87428954,-33.95937141,66.04062859,0.01789769,16597412,-47507572,6/4/2008,4,2,156,23,0,0,0,0,0,0,1,2008,6,44.27,43.71,43.95,43.82,43.686,43.6835,42.0532,1377.2,1377.65,1390.84,12390.48,12402.85,12594.03,293.44
6/5/2008,288.83,294.31,288.39,293.44,7825500,6.346586546,299.4916731,274.1053269,286.4,283.93,287.79,291.79,282.95,288.95,284.926,286.7985,266.911,286.9667,288.7292662,288.7292662,288.7292662,288.7292662,288.7292662,4.663298651,5.554347397,7.969912759,23.42603804,1333.333333,6.60079195,59.856106,-6.975852817,93.02414718,0.017422979,55091520,28563075,6/5/2008,5,3,157,23,0,0,0,0,0,0,1,2008,6,44.97,44.27,43.71,44.21,43.896,43.795,42.1572,1404.05,1377.2,1398.26,12604.45,12390.48,12646.22,283.78
6/6/2008,290.17,290.65,283.78,283.78,9459500,6.266806351,298.9311127,273.8638873,293.44,286.4,283.93,293.19,288.83,287.068,285.803,286.3975,268.1414,287.1178,287.0795108,287.0795108,287.0795108,287.0795108,287.0795108,4.072334232,5.257944764,8.090633276,21.86977182,1333.333333,3.188974946,51.46091925,-44.00153315,55.99846685,0.022829088,-91378770,-75865190,6/6/2008,6,4,158,23,0,0,0,0,0,0,1,2008,6,43.62,44.97,44.27,44.49,43.956,43.823,42.2518,1360.68,1404.05,1400.38,12209.81,12604.45,12638.32,279.21
6/9/2008,284.31,285.29,272.97,279.21,10566000,6.467134951,298.9477699,273.0792301,283.78,293.44,286.4,287.79,290.17,285.352,286.466,286.0135,269.3404,287.2307,284.4563406,284.4563406,284.4563406,284.4563406,284.4563406,3.198361149,4.846028041,8.392730899,21.49240719,1333.333333,2.432313449,48.02891044,-61.51782292,38.48217708,0.02254352,-48286620,-81146880,6/9/2008,9,0,161,24,0,0,0,0,0,0,1,2008,6,43.39,43.62,44.97,43.95,44.007,43.848,42.3458,1361.76,1360.68,1385.67,12280.32,12209.81,12503.82,277.36
6/10/2008,275.06,279.69,273.66,277.36,7307400,6.537996856,298.3194937,272.1675063,279.21,283.78,293.44,283.93,284.31,284.038,286.129,285.2435,270.4784,287.33575,282.0908937,282.0908937,282.0908937,282.0908937,282.0908937,2.329597495,4.342741932,8.223964406,21.14199718,1333.333333,-1.200441706,46.67195054,-68.60866232,31.39133768,0.022174219,-13518690,-112533960,6/10/2008,10,1,162,24,0,0,0,0,0,0,1,2008,6,43.19,43.39,43.62,43.71,43.962,43.8235,42.4316,1358.44,1361.76,1377.65,12289.76,12280.32,12402.85,272.87
6/11/2008,278.4,278.95,272.5,272.87,7618100,6.899699364,298.0968987,270.4981013,277.36,279.21,283.78,286.4,275.06,281.332,284.976,284.2975,271.274,287.4113,279.0172625,279.0172625,279.0172625,279.0172625,279.0172625,1.264217453,3.727037036,8.097252663,20.94667343,1333.333333,-4.054149086,43.46244773,-85.8183212,14.1816788,0.021252061,-34205269,-144134452,6/11/2008,11,2,163,24,0,0,0,0,0,0,1,2008,6,42.15,43.19,43.39,44.27,43.795,43.7415,42.4634,1335.49,1358.44,1377.2,12083.77,12289.76,12390.48,276.75
6/12/2008,274.65,279.28,273.71,276.75,10972200,7.024329224,297.7616584,269.6643416,272.87,277.36,279.21,293.44,278.4,277.994,283.472,283.713,272.1474,287.5106,278.2615083,278.2615083,278.2615083,278.2615083,278.2615083,0.724626623,3.126554953,7.976734616,20.70911601,1333.333333,-5.154391857,46.86299597,-70.94672288,29.05327712,0.017228034,42572136,-128265018,6/12/2008,12,3,164,24,0,0,0,0,0,0,1,2008,6,42.19,42.15,43.19,44.97,43.593,43.6665,42.4978,1339.87,1335.49,1404.05,12141.58,12083.77,12604.45,286.04
6/13/2008,281.03,288.14,280.95,286.04,12356400,6.850607714,297.1767154,269.7742846,276.75,272.87,277.36,283.78,274.65,278.446,282.757,283.4755,273.3124,287.67355,280.8543389,280.8543389,280.8543389,280.8543389,280.8543389,1.034695043,2.708182971,8.220539286,19.32497862,1333.333333,-2.438691633,53.9974752,-39.98265395,60.01734605,0.021671305,114790956,-58692900,6/13/2008,13,4,165,24,0,0,0,0,0,0,1,2008,6,43.04,42.19,42.15,43.62,43.448,43.5955,42.5474,1360.03,1339.87,1360.68,12307.35,12141.58,12209.81,286.69
6/16/2008,283.53,289.84,283.53,286.69,7078500,6.705740098,296.7049802,269.8820198,286.04,276.75,272.87,279.21,281.03,279.942,282.647,283.2935,274.3306,287.8235,282.7995592,282.7995592,282.7995592,282.7995592,282.7995592,1.317686596,2.430083696,8.084072194,18.26679908,1333.333333,-0.382223149,54.45821696,-37.65377856,62.34622144,0.019311095,4601025,-25765740,6/16/2008,16,0,168,25,0,0,0,0,0,0,1,2008,6,43.42,43.04,42.19,43.39,43.395,43.542,42.5998,1360.14,1360.03,1361.76,12269.08,12307.35,12280.32,285.02
6/17/2008,288.46,289.32,284.47,285.02,6918800,6.583086462,296.2581729,269.9258271,286.69,286.04,276.75,277.36,283.53,281.474,282.756,283.092,275.258,287.9688,283.5397062,283.5397062,283.5397062,283.5397062,283.5397062,1.39116788,2.222300533,7.853067037,17.28420378,1333.333333,0.38389744,52.98977832,-44.99121265,55.00878735,0.019188857,-11554396,-27882764,6/17/2008,17,1,169,25,0,0,0,0,0,0,1,2008,6,43.19,43.42,43.04,43.19,43.343,43.493,42.6494,1350.93,1360.14,1358.44,12160.3,12269.08,12289.76,281.47
6/18/2008,282.54,284.78,279.86,281.47,6755600,6.409342195,295.5046844,269.8673156,285.02,286.69,286.04,272.87,288.46,283.194,282.263,282.686,276.2046,288.08675,282.8498041,282.8498041,282.8498041,282.8498041,282.8498041,1.149694039,2.007779234,7.660705106,16.41432137,1333.333333,-1.721368715,49.90895077,-60.5887522,39.4112478,0.018174523,-23982380,-54855472,6/18/2008,18,2,170,25,0,0,0,0,0,0,1,2008,6,42.72,43.19,43.42,42.15,43.188,43.437,42.6958,1337.81,1350.93,1335.49,12029.06,12160.3,12083.77,280.38
6/19/2008,277.95,282.17,275.68,280.38,11354800,6.196470366,295.3344407,270.5485593,281.47,285.02,286.69,276.75,282.54,283.92,280.957,282.9415,277.1656,288.17445,282.0265361,282.0265361,282.0265361,282.0265361,282.0265361,0.860451638,1.778313715,7.577083313,16.1653708,1333.333333,-4.450654308,48.96756714,-63.8697845,36.1302155,0.018017903,-12376732,58023028,6/19/2008,19,3,171,25,0,0,0,0,0,0,1,2008,6,43.39,42.72,43.19,42.19,43.03,43.463,42.7646,1342.83,1337.81,1339.87,12063.09,12029.06,12141.58,273.49
6/20/2008,278.77,278.77,272.53,273.49,11954200,6.307202629,295.4799053,270.2510947,280.38,281.47,285.02,286.04,277.95,281.41,279.928,282.8655,277.94,288.2211,279.181024,279.181024,279.181024,279.181024,279.181024,0.074401876,1.437531347,7.596577362,16.32421748,1333.333333,-3.626048347,43.39556861,-95.4607978,4.539202201,0.010220818,-82364438,-18170384,6/20/2008,20,4,172,25,0,0,0,0,0,0,1,2008,6,42.22,43.39,42.72,43.04,42.89,43.423,42.7986,1317.93,1342.83,1360.03,11842.69,12063.09,12307.35,272.88
6/23/2008,272.95,276.85,271.28,272.88,7264500,6.281759287,295.4440186,270.3169814,273.49,280.38,281.47,286.69,278.77,278.648,279.295,282.8805,278.8186,288.2754,277.0806827,277.0806827,277.0806827,277.0806827,277.0806827,-0.590957931,1.031833491,7.451821836,16.62386172,1333.333333,-2.267110777,42.92981441,-93.05254017,6.947459835,0.00913165,-4431345,2179350,6/23/2008,23,0,175,26,0,0,0,0,0,0,1,2008,6,41.89,42.22,43.39,43.42,42.74,43.3735,42.8484,1318,1317.93,1360.14,11842.36,11842.69,12269.08,271.42
6/24/2008,272.84,275.87,267.82,271.42,9335800,6.775086327,295.9651727,268.8648273,272.88,273.49,280.38,285.02,272.95,275.928,278.701,282.415,279.7258,288.33285,275.1937885,275.1937885,275.1937885,275.1937885,275.1937885,-1.221983901,0.581070013,7.494548848,17.31191113,1333.333333,-2.141620998,41.77416301,-86.40996602,13.59003398,0.009185514,-13630268,-86916298,6/24/2008,24,1,176,26,0,0,0,0,0,0,1,2008,6,41.68,41.89,42.22,43.19,42.589,43.2755,42.8976,1314.29,1318,1350.93,11807.43,11842.36,12160.3,275.78
6/25/2008,272.76,279.18,272.11,275.78,8236100,6.914903356,295.8138067,268.1541933,271.42,272.88,273.49,281.47,272.84,274.79,278.992,281.984,280.7686,288.42425,275.3891923,275.3891923,275.3891923,275.3891923,275.3891923,-1.354645456,0.193926919,7.513509644,17.32656726,1333.333333,1.066441895,46.41335872,-65.13359615,34.86640385,0.014411821,35909396,-70995182,6/25/2008,25,2,177,26,0,0,0,0,0,0,1,2008,6,42.35,41.68,41.89,42.72,42.609,43.202,42.9592,1321.97,1314.29,1337.81,11811.83,11807.43,12029.06,264.67
6/26/2008,272.32,272.74,264.39,264.67,11307600,7.523101684,295.6742034,265.5817966,275.78,271.42,272.88,280.38,272.76,271.648,277.784,280.628,281.5072,288.44295,271.8161282,271.8161282,271.8161282,271.8161282,271.8161282,-2.329412823,-0.310741029,7.790401813,18.21279293,1333.333333,-4.364950316,38.08604253,-98.89980354,1.100196464,0.021695559,-125627436,-306662112,6/26/2008,26,3,178,26,0,0,0,0,0,0,1,2008,6,40.64,42.35,41.68,43.39,42.454,43.0235,42.9646,1283.15,1321.97,1342.83,11453.42,11811.83,12063.09,264.3
6/27/2008,264.1,265.27,257.8,264.3,10884100,7.754157645,294.6918153,263.6751847,264.67,275.78,271.42,273.49,272.32,269.81,275.61,279.1835,282.2934,288.4565,269.3107521,269.3107521,269.3107521,269.3107521,269.3107521,-3.096089104,-0.867810644,7.767515969,19.63719618,1333.333333,-7.600335617,37.84253376,-79.71285893,20.28714107,0.020591736,-4027117,-314441649,6/27/2008,27,4,179,26,0,0,0,0,0,0,1,2008,6,40.64,40.64,42.35,42.22,42.214,42.831,42.9718,1278.38,1283.15,1317.93,11346.51,11453.42,11842.69,263.47
6/30/2008,266.5,269.27,261.79,263.47,7523000,8.226022173,294.4195443,261.5154557,264.3,264.67,275.78,272.88,264.1,267.928,273.288,277.9675,282.1634,288.4606,267.3638348,267.3638348,267.3638348,267.3638348,267.3638348,-3.727689164,-1.439786348,7.746979114,20.24298063,1333.333333,-8.099340751,37.26691719,-82.30337079,17.69662921,0.020546992,-6244090,-182959360,6/30/2008,30,0,182,27,1,0,1,0,0,0,1,2008,6,40.22,40.64,40.64,41.89,41.894,42.6445,42.945,1280,1278.38,1318,11350.01,11346.51,11842.36,267.63
7/1/2008,260.05,268.63,258.76,267.63,9909800,8.409610339,293.9717207,260.3332793,263.47,264.3,264.67,271.42,266.5,267.17,271.549,277.1525,282.1328,288.47555,267.4525565,267.4525565,267.4525565,267.4525565,267.4525565,-3.848199875,-1.921469054,7.898623463,21.09274615,1333.333333,-6.101326223,42.02663808,-69.3196005,30.6803995,0.022958926,41224768,-161529740,7/1/2008,1,1,183,27,0,1,0,1,0,0,1,2008,7,40.79,40.22,40.64,41.68,41.654,42.4985,42.9238,1284.91,1280,1314.29,11382.26,11350.01,11807.43,263.78
7/2/2008,268.52,270.46,263.29,263.78,8437500,8.618931595,293.2593632,258.7836368,267.63,263.47,264.3,275.78,260.05,264.77,269.78,276.0215,281.8528,288.4799,266.228371,266.228371,266.228371,266.228371,266.228371,-4.205885477,-2.378352338,7.84657893,21.55041839,1333.333333,-6.284861619,39.07201082,-81.33583021,18.66416979,0.020699857,-32484375,-190856250,7/2/2008,2,2,184,27,0,0,0,0,0,0,1,2008,7,39.81,40.79,40.22,42.35,41.363,42.2755,42.8954,1261.52,1284.91,1321.97,11215.51,11382.26,11811.83,268.77
7/3/2008,265.71,269.88,264.01,268.77,4796100,7.71254385,290.2130877,259.3629123,263.78,267.63,263.47,264.67,268.52,265.59,268.619,274.788,281.7578,288.48425,267.0755807,267.0755807,267.0755807,267.0755807,267.0755807,-4.040130487,-2.710707968,7.721823292,21.97539976,1333.333333,-4.140808902,44.51660572,-65.76154806,34.23845194,0.013929338,23932539,-118319787,7/3/2008,3,3,185,27,0,0,0,0,0,0,1,2008,7,39.74,39.81,40.79,40.64,40.998,42.014,42.8566,1262.9,1261.52,1283.15,11288.54,11215.51,11453.42,272.23
